group,family,comparison,p,reported,bears,p_BH,p_holm,sig
external,P-3 external channel dropout (4.12),"P-3 external CD vs no aug, per-subject norm",0.001953125,True,True,0.0029769405241935483,0.1328125,True
external,P-3 external channel dropout (4.12),"P-3 external CD vs no aug, global norm",0.275390625,True,True,0.31354715737951805,1.0,False
mechanism,P-5 subset training (4.8.2),P-5 subset vs channel dropout,0.34032321635640983,True,True,0.38059815320332224,1.0,False
mechanism,P-5 subset training (4.8.2),P-5 subset vs no augmentation,1.000444171950221e-10,True,True,2.822148485053609e-10,1.2305463314987719e-08,True
mechanism,P-6 extension matched variance (5.13),P-6 gain jitter vs channel dropout at SD 0.30,0.40493773964954016,True,True,0.43484819318181817,1.0,False
mechanism,P-6 extension matched variance (5.13),P-6 gain jitter vs channel dropout at SD 0.40,0.02884993747647968,True,True,0.0386711927876217,1.0,True
mechanism,P-6 extension matched variance (5.13),P-6 gain jitter vs channel dropout at SD 0.50,2.275137376273051e-07,True,True,4.479176709537569e-07,2.138629133696668e-05,True
mechanism,P-7 high-dose decomposition (4.8.2),P-7 D1 mean-preserving chandrop minus channel dropout p0.5,4.098819044884294e-05,True,True,7.239970088627398e-05,0.0034020198072539642,True
mechanism,P-7 high-dose decomposition (4.8.2),P-7 D2 gain jitter sd0.50 minus mean-preserving chandrop,0.002638970910993521,True,True,0.003958456366490282,0.16889413830358535,True
audit,B8 ENABL3S subject-dependent split (4.12),B8ext pooled vs blocked SD F1 [SVM] ENABL3S,0.001953125,True,True,0.0029769405241935483,0.1328125,True
audit,B8 ENABL3S subject-dependent split (4.12),B8ext pooled vs blocked SD F1 [RF] ENABL3S,0.001953125,True,True,0.0029769405241935483,0.1328125,True
mechanism,W-1 alignment ladder at 400 ms (4.15),W-1 ladder @ 400 ms: full whitening vs per-subject z,1.8189894035458565e-12,True,True,6.3664999999999996e-12,2.837623469531536e-10,True
mechanism,W-1 alignment ladder at 400 ms (4.15),W-1 ladder @ 400 ms: per-subject z vs global z,1.0437361197546124e-08,True,True,2.2937921701583925e-08,1.095922925742343e-06,True
